author_id,pages,weight,rating_value_0,rating_value_1,rating_count_0,rating_count_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,price,bookformat_Comics,bookformat_Hardcover,bookformat_Kindle Edition,bookformat_Mass Market Paperback,bookformat_Paperback,bookformat_Spiral-bound,bookedition_First Edition,bookedition_Non first edition,bookedition_Unknown
2754,308.0,839.15,3.95,4.6,288876,1,4,13,13,4,13,4,13,16,12,13,0.52,0.13,0.09,0.05,0.04,0.04,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2728,405.0,839.15,4.16,4.6,5772,583,3,19,13,16,13,4,13,13,14,4,0.21,0.2,0.18,0.12,0.07,0.05,0.05,0.05,0.04,0.04,227960.0,0,1,0,0,0,0,0,0,1
1562,179.0,839.15,3.91,4.6,64865,1,4,13,4,16,13,4,13,13,12,13,0.56,0.09,0.08,0.07,0.05,0.05,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1437,326.0,839.15,3.73,4.6,7548,1,4,13,4,13,4,13,13,13,12,13,0.47,0.16,0.11,0.05,0.04,0.04,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2868,208.0,839.15,4.02,4.6,173802,1,19,13,4,4,3,13,15,13,12,13,0.31,0.25,0.09,0.09,0.08,0.06,0.06,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
1034,314.0,839.15,3.89,4.6,170253,1,16,13,4,13,15,13,13,4,12,13,0.48,0.15,0.11,0.07,0.06,0.06,0.04,0.02,0.02,0.01,,0,0,0,0,1,0,1,0,0
2927,352.0,839.15,3.69,4.6,11760,1,2,13,13,12,13,13,13,13,12,13,0.58,0.18,0.13,0.06,0.02,0.01,0.01,0.01,0.0,0.0,,0,1,0,0,0,0,0,0,1
138,208.0,839.15,3.71,4.6,11701,1,15,13,12,13,13,13,13,9,12,13,0.84,0.05,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
1373,563.0,839.15,3.62,4.6,42763,1,4,13,4,13,13,13,13,13,12,13,0.63,0.07,0.07,0.07,0.04,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
214,326.0,839.15,4.03,4.6,30342,1,4,13,13,4,13,13,13,4,12,13,0.52,0.17,0.07,0.04,0.04,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1844,337.0,839.15,4.19,4.6,13230,1,4,4,18,3,13,13,4,13,12,3,0.36,0.21,0.16,0.08,0.05,0.04,0.03,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
280,358.0,839.15,4.1,4.6,25136,1,4,4,13,13,13,13,13,4,12,3,0.49,0.16,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,,0,0,0,0,1,0,0,0,1
1380,240.0,789.25,0.0,4.6,0,1,0,12,4,4,13,13,13,13,12,13,0.5,0.5,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,433110.0,0,1,0,0,0,0,0,0,1
2631,368.0,839.15,4.09,4.6,23879,1,12,6,0,13,13,13,13,13,12,13,0.31,0.28,0.15,0.07,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1621,250.0,839.15,4.14,4.6,7037,1,12,13,9,0,13,13,13,13,15,13,0.42,0.16,0.14,0.11,0.06,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1481,329.0,839.15,4.07,4.6,45502,1,19,16,13,4,13,4,13,13,14,16,0.28,0.28,0.24,0.04,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1163,512.0,898.11,3.75,4.3,9263,664,12,6,13,17,13,13,13,13,6,13,0.34,0.3,0.13,0.11,0.05,0.02,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
438,259.0,839.15,4.09,4.6,57466,1,12,9,0,13,8,13,13,13,12,13,0.43,0.18,0.11,0.1,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2021,429.0,689.46,4.0,4.7,3323,432,12,0,9,13,13,13,13,8,6,13,0.27,0.18,0.17,0.12,0.08,0.06,0.05,0.04,0.01,0.01,205583.0,0,1,0,0,0,0,0,0,1
618,240.0,839.15,4.25,4.6,10764,1,10,4,19,13,4,13,13,13,12,13,0.21,0.19,0.13,0.11,0.1,0.1,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
517,336.0,839.15,3.55,4.6,58455,1,4,13,4,13,13,13,17,4,4,3,0.29,0.24,0.15,0.12,0.05,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
347,384.0,839.15,4.04,4.6,1365,1,16,13,16,13,13,4,13,13,16,13,0.37,0.16,0.14,0.13,0.05,0.05,0.02,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
2071,231.0,839.15,3.78,4.6,112394,1,4,13,3,13,4,13,15,13,12,13,0.45,0.14,0.1,0.08,0.07,0.04,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,1,0,0
93,384.0,839.15,3.74,4.6,15646,1,16,13,4,13,15,13,13,4,8,13,0.52,0.14,0.09,0.07,0.07,0.04,0.03,0.03,0.01,0.01,,0,0,0,0,1,0,0,0,1
2532,440.0,839.15,4.08,4.6,22216,1,19,13,16,4,4,13,13,13,12,13,0.33,0.2,0.19,0.08,0.04,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2353,262.0,839.15,3.9,4.6,7512,1,12,9,13,8,0,13,13,13,12,13,0.24,0.23,0.17,0.15,0.07,0.04,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2733,432.0,839.15,3.79,4.6,9714,1,4,4,3,13,4,4,13,13,12,13,0.47,0.18,0.1,0.07,0.04,0.03,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
190,200.0,839.15,4.08,3.5,6137,28,12,17,13,6,13,13,13,13,12,13,0.36,0.23,0.22,0.05,0.04,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2134,544.0,839.15,3.95,4.6,1703,1,17,12,13,6,13,13,13,13,12,13,0.27,0.25,0.12,0.11,0.08,0.07,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1481,352.0,839.15,3.92,4.6,54679,1,19,16,13,13,13,13,4,4,14,16,0.28,0.27,0.25,0.04,0.04,0.03,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
878,330.0,839.15,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1112,341.0,839.15,3.7,4.6,129248,1,18,11,4,13,17,13,17,13,12,4,0.25,0.2,0.19,0.07,0.07,0.06,0.05,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
2722,416.0,5942.06,4.22,4.7,110186,1884,16,16,13,13,13,13,13,16,4,13,0.47,0.11,0.1,0.09,0.07,0.05,0.03,0.03,0.03,0.02,130799.0,0,0,0,0,1,0,0,0,1
1886,194.0,839.15,3.74,4.6,16386,1,4,3,4,19,13,13,11,3,4,13,0.3,0.25,0.14,0.13,0.1,0.02,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
335,288.0,839.15,4.02,4.6,2651,1,12,17,13,6,9,13,13,13,12,13,0.45,0.15,0.1,0.08,0.07,0.05,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2473,373.0,839.15,3.68,4.6,36210,1,18,11,4,7,17,13,17,13,12,13,0.26,0.19,0.15,0.13,0.07,0.06,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2528,103.0,839.15,4.31,4.6,10960,1,5,16,3,13,1,8,13,4,12,13,0.32,0.15,0.13,0.08,0.08,0.06,0.05,0.05,0.04,0.03,,0,1,0,0,0,0,0,0,1
1880,827.0,839.15,4.42,4.6,215246,1,3,19,4,16,13,13,4,13,12,13,0.25,0.24,0.15,0.09,0.07,0.06,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,1,0,0
1559,464.0,839.15,4.38,4.6,19421,1,13,3,4,4,13,4,13,4,4,13,0.34,0.24,0.17,0.15,0.02,0.02,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,1,0,0
2939,171.0,839.15,3.99,4.6,22823,1,12,6,0,13,13,13,13,9,12,6,0.31,0.28,0.12,0.07,0.05,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
353,704.0,839.15,4.34,4.6,37051,1,3,4,3,3,13,13,13,4,12,13,0.75,0.06,0.06,0.03,0.02,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
991,288.0,839.15,4.02,4.6,3119,1,9,12,8,13,13,0,13,13,12,13,0.32,0.19,0.17,0.09,0.05,0.05,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
876,352.0,839.15,4.08,4.6,3366,1,4,13,4,4,4,13,13,13,12,4,0.55,0.14,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
1583,475.0,839.15,3.83,4.6,46597,1,3,4,19,13,15,4,13,13,3,13,0.25,0.24,0.22,0.09,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
800,320.0,839.15,3.79,4.6,29423,1,4,4,4,13,13,13,4,13,12,11,0.38,0.31,0.08,0.06,0.05,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
279,436.0,839.15,3.84,4.6,15734,1,19,16,13,4,13,4,13,13,14,13,0.28,0.25,0.22,0.07,0.06,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
353,846.0,839.15,4.46,4.7,52747,2264,3,3,4,3,13,13,4,13,12,13,0.76,0.06,0.06,0.03,0.03,0.02,0.02,0.01,0.01,0.01,,0,0,1,0,0,0,0,0,1
207,40.0,839.15,3.87,4.6,2143,1,14,13,13,8,13,4,13,13,12,13,0.6,0.15,0.07,0.04,0.04,0.03,0.03,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2852,400.0,839.15,4.06,4.6,229512,1,3,19,4,13,13,13,13,4,3,3,0.63,0.09,0.09,0.06,0.04,0.02,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
809,550.0,839.15,4.04,4.6,8103,1,19,15,13,4,4,13,13,16,12,13,0.31,0.22,0.16,0.09,0.06,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
788,392.0,839.15,4.24,4.6,54455,1,19,13,4,13,15,4,13,13,12,13,0.32,0.24,0.13,0.1,0.05,0.05,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2340,421.0,839.15,4.23,4.6,85964,1,4,4,13,4,13,13,13,13,12,4,0.43,0.22,0.1,0.05,0.04,0.04,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,1,0,0
114,374.0,839.15,4.07,4.6,66888,1,3,4,4,19,13,13,13,13,12,13,0.49,0.14,0.12,0.07,0.04,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1120,408.0,839.15,4.21,4.6,11640,1,4,18,4,13,13,18,11,13,12,18,0.38,0.27,0.07,0.07,0.05,0.04,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1880,552.0,839.15,4.42,4.6,31691,1,3,19,4,13,15,13,13,4,3,13,0.28,0.24,0.15,0.07,0.07,0.06,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1605,36.0,839.15,4.49,4.6,7460,1,14,13,4,13,13,3,13,13,12,13,0.65,0.19,0.06,0.02,0.02,0.02,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1886,352.0,839.15,4.34,4.6,19210,1,3,4,13,13,3,13,4,3,3,4,0.73,0.07,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
2590,768.0,839.15,4.33,4.6,5077,1,3,10,19,4,15,13,3,13,12,13,0.53,0.25,0.06,0.04,0.03,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1168,294.0,839.15,4.48,4.6,35627,1,12,6,13,13,13,13,13,10,12,13,0.44,0.13,0.09,0.08,0.08,0.07,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
451,384.0,839.15,3.98,4.6,449,1,11,18,4,18,13,13,13,13,4,13,0.24,0.21,0.12,0.11,0.1,0.1,0.06,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
976,128.0,839.15,3.74,4.6,12325,1,5,1,12,13,8,13,13,15,12,13,0.35,0.14,0.12,0.11,0.11,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1549,224.0,839.15,3.82,4.6,15950,1,9,12,0,13,13,13,13,13,12,13,0.38,0.32,0.07,0.06,0.05,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1440,602.0,839.15,4.2,4.6,47675,1,7,4,3,4,13,13,13,18,12,13,0.24,0.18,0.14,0.12,0.1,0.07,0.06,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
124,316.0,839.15,3.93,4.6,57456,1,3,19,16,13,4,3,13,3,12,13,0.48,0.23,0.08,0.05,0.04,0.04,0.04,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2166,241.0,5579.18,3.52,4.0,5410,177,12,9,13,0,13,13,13,13,12,13,0.33,0.26,0.25,0.06,0.04,0.02,0.02,0.01,0.01,0.01,414919.0,0,1,0,0,0,0,0,0,1
1690,430.0,784.71,4.03,4.4,40352,2001,12,13,6,13,13,0,13,13,12,13,0.52,0.21,0.09,0.04,0.04,0.03,0.02,0.02,0.02,0.01,397306.0,0,1,0,0,0,0,1,0,0
1882,176.0,839.15,4.36,4.6,2084,1,5,3,1,7,13,13,4,13,12,4,0.3,0.25,0.18,0.07,0.05,0.04,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
775,336.0,839.15,4.42,4.6,6924,1,12,9,13,13,13,0,13,13,12,13,0.34,0.26,0.12,0.06,0.05,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1333,480.0,839.15,4.32,4.6,5445,1,18,11,7,4,13,13,17,13,12,3,0.19,0.16,0.15,0.14,0.13,0.06,0.05,0.05,0.04,0.03,,0,1,0,0,0,0,0,0,1
1116,262.0,839.15,4.88,4.6,33,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
139,320.0,839.15,5.0,4.6,20,1,12,13,13,13,6,13,13,13,12,13,0.52,0.12,0.09,0.07,0.05,0.04,0.04,0.04,0.04,0.02,,0,1,0,0,0,0,0,0,1
578,302.0,839.15,4.36,4.6,17674,1,16,4,16,13,13,13,13,16,12,13,0.33,0.2,0.13,0.12,0.09,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
100,240.0,839.15,3.88,4.6,63308,1,12,9,8,13,0,13,13,13,12,13,0.3,0.2,0.16,0.15,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1871,355.0,839.15,3.96,4.6,102985,1,3,19,16,13,3,4,3,4,12,13,0.41,0.26,0.15,0.05,0.04,0.03,0.02,0.02,0.01,0.01,,0,0,1,0,0,0,0,0,1
665,432.0,839.15,4.2,4.6,7561,1,17,12,13,13,13,13,13,13,12,13,0.33,0.25,0.23,0.06,0.04,0.02,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
185,144.0,789.25,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,209192.0,0,1,0,0,0,0,0,0,1
2241,320.0,839.15,4.01,4.6,42749,1,16,13,13,16,13,13,4,13,12,13,0.43,0.15,0.13,0.12,0.05,0.03,0.02,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
918,336.0,839.15,4.27,4.6,821741,1,4,13,13,13,4,13,13,13,14,4,0.49,0.18,0.08,0.05,0.04,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1992,336.0,839.15,3.65,4.6,9672,1,16,13,13,4,13,13,13,16,12,4,0.39,0.18,0.11,0.08,0.07,0.06,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
95,330.0,839.15,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,14293.0,0,0,1,0,0,0,0,0,1
2673,296.0,839.15,4.23,4.6,5301,1,12,13,13,6,13,13,13,17,12,13,0.33,0.33,0.11,0.1,0.05,0.03,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1475,323.0,612.35,3.28,3.7,55452,928,4,13,3,4,13,13,4,13,12,13,0.54,0.1,0.06,0.06,0.06,0.05,0.04,0.03,0.03,0.03,283976.0,0,1,0,0,0,0,0,0,1
1174,355.0,839.15,3.88,4.6,8327,1,3,10,7,4,13,19,13,13,12,13,0.26,0.23,0.13,0.08,0.08,0.06,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
487,353.0,4354.48,4.28,4.7,70646,3285,12,13,9,13,13,13,13,13,12,0,0.52,0.13,0.1,0.09,0.04,0.03,0.02,0.02,0.02,0.02,109432.0,0,0,0,0,1,0,0,0,1
1197,195.0,2540.12,3.71,4.1,165254,4232,4,4,7,3,11,13,13,4,12,18,0.33,0.22,0.18,0.08,0.05,0.03,0.03,0.03,0.03,0.02,86622.0,0,0,0,0,1,0,0,0,1
1521,330.0,839.15,4.11,4.6,214,1,15,13,19,4,13,13,13,13,12,13,0.8,0.06,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1325,257.0,839.15,4.33,4.6,7213,1,12,9,0,13,13,13,13,13,12,8,0.38,0.17,0.16,0.1,0.08,0.04,0.03,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
999,192.0,839.15,4.45,4.6,6873,1,13,3,7,5,1,4,13,4,12,11,0.69,0.07,0.06,0.05,0.05,0.03,0.03,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
1208,240.0,839.15,3.64,4.6,1752,1,8,12,9,13,13,0,13,13,12,13,0.24,0.23,0.23,0.08,0.07,0.06,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1638,418.0,657.71,3.99,4.5,334065,3250,3,19,16,13,13,3,4,13,3,13,0.38,0.22,0.1,0.07,0.05,0.05,0.04,0.03,0.03,0.02,808183.0,0,1,0,0,0,0,0,1,0
2204,308.0,839.15,4.32,4.6,21977,1,3,3,13,16,13,13,15,13,4,13,0.32,0.2,0.14,0.08,0.06,0.05,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
1754,384.0,607.81,4.03,4.6,8865,225,11,4,8,13,17,13,4,13,12,13,0.49,0.17,0.16,0.04,0.03,0.03,0.02,0.02,0.02,0.02,267806.0,0,1,0,0,0,0,0,0,1
141,384.0,839.15,4.04,4.6,3348,1,13,11,13,3,3,7,15,4,14,13,0.22,0.16,0.13,0.11,0.1,0.09,0.08,0.05,0.04,0.03,,0,0,0,0,1,0,0,0,1
84,242.0,839.15,3.8,4.6,10,1,4,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2051,330.0,839.15,5.0,4.6,1,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.0,0,0,1,0,0,0,0,0,1
2723,356.0,839.15,4.19,4.6,183904,1,16,13,13,16,13,16,13,4,12,13,0.42,0.15,0.08,0.08,0.08,0.06,0.04,0.04,0.03,0.03,,0,0,0,0,1,0,1,0,0
932,426.0,839.15,4.37,4.6,31869,1,16,13,16,13,3,13,13,13,3,13,0.27,0.2,0.17,0.1,0.08,0.04,0.04,0.04,0.03,0.02,,0,0,0,1,0,0,0,0,1
1491,40.0,839.15,4.25,4.6,4805,1,14,13,8,4,3,13,13,13,12,1,0.54,0.13,0.09,0.07,0.04,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
378,343.0,839.15,4.25,4.6,334186,1,4,4,13,4,13,13,13,13,4,13,0.4,0.23,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
1301,240.0,839.15,3.99,4.6,4359,1,12,9,8,0,13,13,13,13,12,13,0.26,0.2,0.18,0.1,0.08,0.07,0.04,0.03,0.03,0.01,,0,1,0,0,0,0,0,0,1
1880,324.0,839.15,4.23,4.6,12684,1,5,19,4,3,1,16,4,13,12,13,0.31,0.18,0.16,0.14,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2323,213.0,839.15,4.37,4.6,32456,1,5,10,9,1,13,13,4,12,12,13,0.43,0.2,0.08,0.08,0.05,0.04,0.04,0.04,0.03,0.02,,0,0,0,0,1,0,0,0,1
2608,726.0,839.15,4.55,4.6,5544,1,16,13,3,4,15,13,4,13,12,4,0.24,0.15,0.14,0.14,0.14,0.05,0.04,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
1312,452.0,839.15,4.28,4.6,85627,1,16,13,13,16,13,16,13,13,12,4,0.33,0.17,0.1,0.09,0.09,0.07,0.07,0.03,0.02,0.02,,0,0,1,0,0,0,0,1,0
1241,330.0,839.15,4.29,4.6,20920,1,19,13,13,4,4,16,13,13,12,13,0.32,0.23,0.16,0.11,0.06,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1895,316.0,607.81,4.0,4.6,47911,8863,12,4,6,13,0,9,6,13,12,13,0.31,0.19,0.18,0.09,0.08,0.04,0.04,0.03,0.02,0.02,117950.0,0,1,0,0,0,0,0,0,1
966,256.0,839.15,3.81,4.6,241,1,2,13,13,12,13,13,13,13,12,13,0.52,0.18,0.1,0.09,0.03,0.03,0.02,0.01,0.02,0.02,,0,1,0,0,0,0,0,0,1
518,291.0,839.15,3.86,4.6,25228,1,3,7,13,4,13,13,13,13,17,4,0.37,0.3,0.11,0.09,0.04,0.03,0.02,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
1463,384.0,839.15,3.81,4.6,19866,1,11,19,18,13,17,4,13,13,12,13,0.27,0.27,0.12,0.1,0.09,0.06,0.04,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
117,385.0,839.15,4.13,4.6,190027,1,8,12,5,9,1,13,0,13,12,13,0.24,0.23,0.18,0.12,0.09,0.04,0.03,0.03,0.03,0.02,,0,0,1,0,0,0,0,0,1
209,320.0,839.15,3.68,4.6,7132,1,12,9,0,13,13,13,13,13,12,13,0.3,0.26,0.09,0.08,0.07,0.07,0.04,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
2080,304.0,839.15,4.03,4.6,1224,1,12,6,9,13,13,0,13,13,6,13,0.31,0.21,0.18,0.09,0.05,0.05,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1606,296.0,839.15,4.19,4.6,6949,1,12,13,13,13,13,6,9,13,12,13,0.54,0.13,0.07,0.06,0.05,0.05,0.05,0.03,0.01,0.01,,0,1,0,0,0,0,0,0,1
2148,306.0,839.15,4.04,4.6,423783,1,19,16,13,4,4,13,13,13,12,16,0.33,0.23,0.2,0.1,0.04,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
112,320.0,839.15,3.97,4.6,2350,1,2,13,13,12,13,13,13,13,12,13,0.67,0.14,0.1,0.05,0.01,0.01,0.01,0.01,0.0,0.0,,0,1,0,0,0,0,0,0,1
2276,382.0,839.15,4.24,4.6,270900,1,4,3,19,13,4,13,4,13,12,13,0.3,0.19,0.15,0.13,0.13,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1238,369.0,839.15,4.08,4.6,30839,1,19,11,13,16,17,18,13,4,4,13,0.26,0.21,0.15,0.13,0.1,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2802,427.0,839.15,4.28,4.6,31086,1,13,4,4,3,13,13,4,13,12,13,0.6,0.18,0.1,0.04,0.03,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2869,334.0,839.15,4.12,4.6,56741,1,16,13,16,13,13,8,13,13,12,4,0.4,0.16,0.14,0.08,0.06,0.05,0.04,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
4,429.0,839.15,3.96,4.6,527640,1,18,11,4,18,13,13,13,13,16,4,0.23,0.23,0.19,0.09,0.07,0.05,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2237,389.0,839.15,3.85,4.6,21573,1,4,4,13,13,13,16,4,13,12,13,0.56,0.21,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1331,582.0,839.15,4.48,4.6,87233,1,4,4,13,13,13,4,13,13,12,13,0.31,0.3,0.09,0.07,0.06,0.05,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
717,352.0,5443.1,3.97,4.3,712,157,4,13,4,13,13,16,13,4,12,4,0.5,0.14,0.13,0.06,0.05,0.04,0.04,0.03,0.01,0.01,,0,0,0,0,1,0,0,0,1
701,561.0,839.15,4.17,4.7,153021,14108,3,4,16,13,13,13,13,3,4,16,0.38,0.12,0.1,0.1,0.07,0.06,0.05,0.04,0.04,0.03,129933.0,0,1,0,0,0,0,0,0,1
1906,227.0,839.15,3.38,5.0,24,3,7,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,14293.0,0,0,1,0,0,0,0,0,1
1594,272.0,839.15,4.73,4.6,4259,1,10,4,4,19,13,13,13,13,12,13,0.35,0.17,0.1,0.07,0.07,0.06,0.05,0.04,0.04,0.04,,0,1,0,0,0,0,0,0,1
2137,351.0,839.15,3.96,4.6,5915,1,7,13,13,4,4,4,13,13,16,13,0.24,0.17,0.13,0.12,0.11,0.06,0.06,0.04,0.04,0.03,,0,0,1,0,0,0,0,0,1
2792,371.0,839.15,4.48,4.6,18222,1,16,13,13,13,15,13,13,13,12,13,0.26,0.26,0.12,0.09,0.07,0.06,0.06,0.03,0.03,0.02,,0,0,1,0,0,0,0,0,1
2229,288.0,839.15,4.53,4.6,19,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1882,172.0,839.15,4.27,4.6,9197,1,5,3,1,7,4,13,13,13,12,13,0.29,0.28,0.2,0.07,0.05,0.04,0.03,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
169,240.0,839.15,3.79,4.6,13293,1,12,9,0,13,13,13,13,13,12,13,0.32,0.32,0.09,0.06,0.06,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
318,408.0,839.15,3.86,4.6,707,1,6,12,13,0,13,13,13,13,12,6,0.27,0.26,0.13,0.12,0.06,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
942,251.0,6894.6,3.96,3.8,65067,1744,13,4,13,4,13,13,4,13,12,13,0.52,0.34,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,289462.0,0,1,0,0,0,0,0,0,1
